apps/erpnext/erpnext/manufacturing/doctype/workstation/workstation.py +36,Row #{0}: Timings conflicts with row {1},ردیف # {0}: درگیری های تنظیم وقت با ردیف {1}
DocType: Purchase Invoice Item,Allow Zero Valuation Rate,اجازه رای دادن به ارزش گذاری صفر
DocType: Training Event Employee,Invited,دعوت کرد
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +175,Multiple active Salary Structures found for employee {0} for the given dates,چند ساختار حقوق و دستمزد فعال برای کارکنان {0} برای تاریخ داده شده پیدا شده
apps/erpnext/erpnext/config/accounts.py +310,Setup Gateway accounts.,راه اندازی حساب های دروازه.
DocType: Employee,Employment Type,نوع استخدام
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +42,Fixed Assets,دارایی های ثابت
DocType: Payment Entry,Set Exchange Gain / Loss,تنظیم اوراق بهادار کاهش / افزایش
,GST Purchase Register,GST خرید ثبت نام
,Cash Flow,جریان وجوه نقد
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +92,Application period cannot be across two alocation records,دوره نرم افزار نمی تواند در سراسر دو رکورد alocation شود
DocType: Item Group,Default Expense Account,حساب پیش فرض هزینه
apps/erpnext/erpnext/schools/report/student_and_guardian_contact_details/student_and_guardian_contact_details.py +53,Student Email ID,دانشجو ID ایمیل
DocType: Employee,Notice (days),مقررات (روز)
DocType: Tax Rule,Sales Tax Template,قالب مالیات بر فروش
apps/erpnext/erpnext/accounts/page/pos/pos.js +2406,Select items to save the invoice,انتخاب آیتم ها برای صرفه جویی در فاکتور
DocType: Employee,Encashment Date,Encashment عضویت
DocType: Training Event,Internet,اینترنت
DocType: Account,Stock Adjustment,تنظیم سهام
apps/erpnext/erpnext/projects/doctype/activity_cost/activity_cost.py +34,Default Activity Cost exists for Activity Type - {0},هزینه به طور پیش فرض برای فعالیت نوع فعالیت وجود دارد - {0}
DocType: Production Order,Planned Operating Cost,هزینه های عملیاتی برنامه ریزی شده
DocType: Academic Term,Term Start Date,مدت تاریخ شروع
apps/erpnext/erpnext/crm/report/campaign_efficiency/campaign_efficiency.py +18,Opp Count,تعداد روبروی
apps/erpnext/erpnext/subscription/doctype/subscription/subscription.py +176,Please find attached {0} #{1},لطفا پیدا متصل {0} # {1}
=======
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +61,Piecework,کار از روی مقاطعه
apps/erpnext/erpnext/accounts/report/gross_profit/gross_profit.py +68,Avg. Buying Rate,اوسط نرخ خرید
DocType: Task,Actual Time (in Hours),زمان واقعی (در ساعت)
DocType: Employee,History In Company,تاریخچه در شرکت
apps/erpnext/erpnext/config/learn.py +112,Newsletters,خبرنامه
DocType: Address,Shipping,حمل
DocType: Stock Ledger Entry,Stock Ledger Entry,سهام لجر ورود
DocType: Department,Leave Block List,ترک فهرست بلوک
DocType: Customer,Tax ID,ID مالیات
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +188,Item {0} is not setup for Serial Nos. Column must be blank,مورد {0} است راه اندازی برای سریال شماره نیست. ستون باید خالی باشد
DocType: Accounts Settings,Accounts Settings,تنظیمات حسابها
apps/erpnext/erpnext/schools/doctype/student_applicant/student_applicant.js +4,Approve,تایید
DocType: Customer,Sales Partner and Commission,شریک فروش و کمیسیون
DocType: Opportunity,To Discuss,به بحث در مورد
apps/erpnext/erpnext/stock/stock_ledger.py +350,{0} units of {1} needed in {2} to complete this transaction.,{0} واحد از {1} مورد نیاز در {2} برای تکمیل این معامله.
DocType: SMS Settings,SMS Settings,تنظیمات SMS
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +69,Temporary Accounts,حساب موقت
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +164,Black,سیاه
DocType: BOM Explosion Item,BOM Explosion Item,BOM مورد انفجار
DocType: Account,Auditor,ممیز
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +56,{0} items produced,{0} کالاهای تولید شده
DocType: Cheque Print Template,Distance from top edge,فاصله از لبه بالا
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice_list.js +10,Return,برگشت
DocType: Production Order Operation,Production Order Operation,ترتیب عملیات تولید
DocType: Pricing Rule,Disable,از کار انداختن
DocType: Project Task,Pending Review,در انتظار نقد و بررسی
apps/erpnext/erpnext/accounts/doctype/asset/depreciation.py +106,"Asset {0} cannot be scrapped, as it is already {1}",دارایی {0} نمی تواند اوراق شود، آن است که در حال حاضر {1}
DocType: Task,Total Expense Claim (via Expense Claim),ادعای هزینه کل (از طریق ادعای هزینه)
apps/erpnext/erpnext/accounts/report/sales_register/sales_register.py +69,Customer Id,شناسه مشتری
apps/erpnext/erpnext/hr/doctype/employee_attendance_tool/employee_attendance_tool.js +176,Mark Absent,علامت گذاری به عنوان غایب
DocType: Journal Entry Account,Exchange Rate,مظنهء ارز
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +461,Sales Order {0} is not submitted,سفارش فروش {0} است ارسال نشده
DocType: Homepage,Tag Line,نقطه حساس
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order.js +804,Add items from,اضافه کردن آیتم از
apps/erpnext/erpnext/stock/doctype/warehouse/warehouse.py +97,Warehouse {0}: Parent account {1} does not bolong to the company {2},انبار {0}: حساب مرجع {1} به شرکت bolong نمی {2}
DocType: Cheque Print Template,Regular,منظم
DocType: BOM,Last Purchase Rate,تاریخ و زمان آخرین نرخ خرید
DocType: Account,Asset,دارایی
DocType: Project Task,Task ID,وظیفه ID
apps/erpnext/erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py +87,Stock cannot exist for Item {0} since has variants,سهام نمی تواند برای مورد وجود داشته باشد {0} از انواع است
,Sales Person-wise Transaction Summary,فروش شخص عاقل خلاصه معامله
apps/erpnext/erpnext/stock/doctype/warehouse/warehouse.py +141,Warehouse {0} does not exist,انبار {0} وجود ندارد
apps/erpnext/erpnext/hub_node/page/hub/register_in_hub.html +2,Register For ERPNext Hub,ثبت نام برای ERPNext توپی
DocType: Monthly Distribution,Monthly Distribution Percentages,درصد ماهانه توزیع
apps/erpnext/erpnext/stock/doctype/batch/batch.py +16,The selected item cannot have Batch,آیتم انتخاب شده می تواند دسته ای ندارد
DocType: Delivery Note,% of materials delivered against this Delivery Note,درصد از مواد در برابر این تحویل توجه تحویل
DocType: Project,Customer Details,اطلاعات مشتری
DocType: Employee,Reports to,گزارش به
DocType: SMS Settings,Enter url parameter for receiver nos,پارامتر آدرس را وارد کنید برای گیرنده NOS
DocType: Payment Entry,Paid Amount,مبلغ پرداخت
DocType: Examination,Supervisor,سرپرست
,Available Stock for Packing Items,انبار موجود آیتم ها بسته بندی
DocType: Item Variant,Item Variant,مورد نوع
apps/erpnext/erpnext/utilities/doctype/address_template/address_template.py +16,Setting this Address Template as default as there is no other default,تنظیم این آدرس الگو به عنوان پیش فرض به عنوان پیش فرض هیچ دیگر وجود دارد
apps/erpnext/erpnext/accounts/doctype/account/account.py +117,"Account balance already in Debit, you are not allowed to set 'Balance Must Be' as 'Credit'",مانده حساب در حال حاضر در بدهی، شما امکان پذیر نیست را به مجموعه &quot;تعادل باید به عنوان&quot; اعتبار &quot;
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +76,Quality Management,مدیریت کیفیت
apps/erpnext/erpnext/accounts/doctype/asset/asset.py +39,Item {0} has been disabled,مورد {0} غیرفعال شده است
apps/erpnext/erpnext/buying/doctype/purchase_common/purchase_common.py +47,Please enter quantity for Item {0},لطفا مقدار برای آیتم را وارد کنید {0}
DocType: Employee External Work History,Employee External Work History,کارمند خارجی سابقه کار
DocType: Tax Rule,Purchase,خرید
apps/erpnext/erpnext/stock/report/batch_wise_balance_history/batch_wise_balance_history.py +36,Balance Qty,تعداد موجودی
DocType: Item Group,Parent Item Group,مورد گروه پدر و مادر
apps/erpnext/erpnext/projects/doctype/activity_cost/activity_cost.py +21,{0} for {1},{0} برای {1}
apps/erpnext/erpnext/setup/doctype/company/company.js +20,Cost Centers,مراکز هزینه
DocType: Purchase Receipt,Rate at which supplier's currency is converted to company's base currency,سرعت که در آن عرضه کننده کالا در ارز به ارز پایه شرکت تبدیل
apps/erpnext/erpnext/manufacturing/doctype/workstation/workstation.py +36,Row #{0}: Timings conflicts with row {1},ردیف # {0}: درگیری های تنظیم وقت با ردیف {1}
DocType: Opportunity,Next Contact,بعد تماس
apps/erpnext/erpnext/config/accounts.py +266,Setup Gateway accounts.,راه اندازی حساب های دروازه.
DocType: Employee,Employment Type,نوع استخدام
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +40,Fixed Assets,دارایی های ثابت
DocType: Payment Entry,Set Exchange Gain / Loss,تنظیم اوراق بهادار کاهش / افزایش
,Cash Flow,جریان وجوه نقد
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +87,Application period cannot be across two alocation records,دوره نرم افزار نمی تواند در سراسر دو رکورد alocation شود
DocType: Item Group,Default Expense Account,حساب پیش فرض هزینه
DocType: Student,Student Email ID,دانشجو ID ایمیل
DocType: Employee,Notice (days),مقررات (روز)
DocType: Tax Rule,Sales Tax Template,قالب مالیات بر فروش
apps/erpnext/erpnext/accounts/page/pos/pos.js +1531,Select items to save the invoice,انتخاب آیتم ها برای صرفه جویی در فاکتور
DocType: Employee,Encashment Date,Encashment عضویت
DocType: Account,Stock Adjustment,تنظیم سهام
apps/erpnext/erpnext/projects/doctype/activity_cost/activity_cost.py +34,Default Activity Cost exists for Activity Type - {0},هزینه به طور پیش فرض برای فعالیت نوع فعالیت وجود دارد - {0}
DocType: Production Order,Planned Operating Cost,هزینه های عملیاتی برنامه ریزی شده
apps/erpnext/erpnext/controllers/recurring_document.py +133,Please find attached {0} #{1},لطفا پیدا متصل {0} # {1}
>>>>>>> ccaba6a395ce8e0526cc059982c83eddcdec9347
apps/erpnext/erpnext/accounts/report/bank_reconciliation_statement/bank_reconciliation_statement.py +34,Bank Statement balance as per General Ledger,تعادل بیانیه بانک به عنوان در هر لجر عمومی
DocType: Job Applicant,Applicant Name,نام متقاضی
DocType: Authorization Rule,Customer / Item Name,مشتری / نام آیتم
DocType: Product Bundle,"Aggregate group of **Items** into another **Item**. This is useful if you are bundling a certain **Items** into a package and you maintain stock of the packed **Items** and not the aggregate **Item**. 

The package **Item** will have ""Is Stock Item"" as ""No"" and ""Is Sales Item"" as ""Yes"".

For Example: If you are selling Laptops and Backpacks separately and have a special price if the customer buys both, then the Laptop + Backpack will be a new Product Bundle Item.

Note: BOM = Bill of Materials",گروه دانه ها از آیتم ها ** ** به یکی دیگر از آیتم ** **. این بسیار مفید است ** اگر شما در حال بسته بندی خاص آیتم ها ** ** را در یک بسته و شما را حفظ سهام از بسته بندی شده ** ** موارد و نه کل ** مورد. بسته ** ** مورد خواهد شد که &quot;آیا مورد سهام&quot; را به عنوان &quot;نه&quot; و &quot;آیا مورد فروش&quot; را به عنوان &quot;بله&quot;. برای مثال: اگر شما فروش لپ تاپ و کوله پشتی به طور جداگانه و قیمت ویژه اگر مشتری اقدام به خرید هر دو، سپس لپ تاپ + کوله پشتی خواهد بود مورد بسته نرم افزاری محصول جدید است. توجه: BOM = بیل از مواد
apps/erpnext/erpnext/selling/doctype/installation_note/installation_note.py +42,Serial No is mandatory for Item {0},سریال بدون برای مورد الزامی است {0}
DocType: Item Variant Attribute,Attribute,ویژگی
<<<<<<< HEAD
apps/erpnext/erpnext/stock/doctype/item_attribute/item_attribute.py +43,Please specify from/to range,لطفا از مشخص / به محدوده
DocType: Serial No,Under AMC,تحت AMC
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +55,Item valuation rate is recalculated considering landed cost voucher amount,نرخ گذاری مورد محاسبه در نظر دارد فرود هزینه مقدار کوپن
apps/erpnext/erpnext/config/selling.py +153,Default settings for selling transactions.,تنظیمات پیش فرض برای فروش معاملات.
DocType: Guardian,Guardian Of ,نگهبان
DocType: Grading Scale Interval,Threshold,آستانه
DocType: BOM Update Tool,Current BOM,BOM کنونی
apps/erpnext/erpnext/public/js/utils.js +45,Add Serial No,اضافه کردن سریال بدون
DocType: Production Order Item,Available Qty at Source Warehouse,موجود تعداد در منبع انبار
apps/erpnext/erpnext/config/support.py +22,Warranty,گارانتی
DocType: Purchase Invoice,Debit Note Issued,بدهی توجه صادر
DocType: Production Order,Warehouses,ساختمان و ذخیره سازی
apps/erpnext/erpnext/accounts/doctype/asset_movement/asset_movement.py +18,{0} asset cannot be transferred,{0} دارایی نمی تواند منتقل شود
apps/erpnext/erpnext/stock/doctype/item/item.js +66,This Item is a Variant of {0} (Template).,این مورد یک نوع از {0} (الگو) است.
DocType: Workstation,per hour,در ساعت
apps/erpnext/erpnext/config/buying.py +7,Purchasing,خرید
DocType: Announcement,Announcement,اعلان
DocType: School Settings,"For Batch based Student Group, the Student Batch will be validated for every Student from the Program Enrollment.",برای دسته ای بر اساس گروه دانشجو، دسته ای دانشجو خواهد شد برای هر دانش آموز از ثبت نام برنامه تایید شده است.
apps/erpnext/erpnext/stock/doctype/warehouse/warehouse.py +51,Warehouse can not be deleted as stock ledger entry exists for this warehouse.,انبار نمی تواند حذف شود به عنوان ورودی سهام دفتر برای این انبار وجود دارد.
DocType: Company,Distribution,توزیع
apps/erpnext/erpnext/schools/doctype/fees/fees.js +27,Amount Paid,مبلغ پرداخت شده
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +124,Project Manager,مدیر پروژه
,Quoted Item Comparison,مورد نقل مقایسه
apps/erpnext/erpnext/buying/doctype/supplier_scorecard/supplier_scorecard.py +34,Overlap in scoring between {0} and {1},همپوشانی در نمره بین {0} و {1}
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +105,Dispatch,اعزام
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py +73,Max discount allowed for item: {0} is {1}%,حداکثر تخفیف را برای آیتم: {0} {1}٪ است
apps/erpnext/erpnext/accounts/report/asset_depreciations_and_balances/asset_depreciations_and_balances.py +173,Net Asset value as on,ارزش خالص دارایی ها به عنوان بر روی
DocType: Account,Receivable,دریافتنی
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +288,Row #{0}: Not allowed to change Supplier as Purchase Order already exists,ردیف # {0}: مجاز به تغییر به عنوان کننده سفارش خرید در حال حاضر وجود
DocType: Accounts Settings,Role that is allowed to submit transactions that exceed credit limits set.,نقش است که مجاز به ارائه معاملات است که بیش از محدودیت های اعتباری تعیین شده است.
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.js +925,Select Items to Manufacture,انتخاب موارد برای ساخت
apps/erpnext/erpnext/accounts/page/pos/pos.js +953,"Master data syncing, it might take some time",استاد همگام سازی داده های، ممکن است برخی از زمان
DocType: Item,Material Issue,شماره مواد
=======
apps/erpnext/erpnext/stock/doctype/item_attribute/item_attribute.py +36,Please specify from/to range,لطفا از مشخص / به محدوده
DocType: Serial No,Under AMC,تحت AMC
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +54,Item valuation rate is recalculated considering landed cost voucher amount,نرخ گذاری مورد محاسبه در نظر دارد فرود هزینه مقدار کوپن
apps/erpnext/erpnext/config/selling.py +143,Default settings for selling transactions.,تنظیمات پیش فرض برای فروش معاملات.
DocType: BOM Replace Tool,Current BOM,BOM کنونی
apps/erpnext/erpnext/public/js/utils.js +39,Add Serial No,اضافه کردن سریال بدون
apps/erpnext/erpnext/config/support.py +22,Warranty,گارانتی
DocType: Production Order,Warehouses,ساختمان و ذخیره سازی
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +110,Print and Stationary,چاپ و ثابت
apps/erpnext/erpnext/accounts/doctype/asset_movement/asset_movement.py +18,{0} asset cannot be transferred,{0} دارایی نمی تواند منتقل شود
DocType: Workstation,per hour,در ساعت
apps/erpnext/erpnext/config/buying.py +7,Purchasing,خرید
DocType: Announcement,Announcement,اعلان
DocType: Warehouse,Account for the warehouse (Perpetual Inventory) will be created under this Account.,حساب برای انبار (موجودی ابدی) خواهد شد تحت این حساب ایجاد شده است.
apps/erpnext/erpnext/stock/doctype/warehouse/warehouse.py +119,Warehouse can not be deleted as stock ledger entry exists for this warehouse.,انبار نمی تواند حذف شود به عنوان ورودی سهام دفتر برای این انبار وجود دارد.
DocType: Company,Distribution,توزیع
apps/erpnext/erpnext/schools/doctype/fees/fees.js +8,Amount Paid,مبلغ پرداخت شده
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +91,Project Manager,مدیر پروژه
,Quoted Item Comparison,مورد نقل مقایسه
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +72,Dispatch,اعزام
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py +70,Max discount allowed for item: {0} is {1}%,حداکثر تخفیف را برای آیتم: {0} {1}٪ است
apps/erpnext/erpnext/accounts/report/asset_depreciations_and_balances/asset_depreciations_and_balances.py +173,Net Asset value as on,ارزش خالص دارایی ها به عنوان بر روی
DocType: Account,Receivable,دریافتنی
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +265,Row #{0}: Not allowed to change Supplier as Purchase Order already exists,ردیف # {0}: مجاز به تغییر به عنوان کننده سفارش خرید در حال حاضر وجود
DocType: Accounts Settings,Role that is allowed to submit transactions that exceed credit limits set.,نقش است که مجاز به ارائه معاملات است که بیش از محدودیت های اعتباری تعیین شده است.
DocType: Sales Invoice,Supplier Reference,مرجع عرضه کننده کالا
DocType: Production Planning Tool,"If checked, BOM for sub-assembly items will be considered for getting raw materials. Otherwise, all sub-assembly items will be treated as a raw material.",در صورت انتخاب، BOM برای اقلام زیر مونتاژ خواهد شد برای گرفتن مواد اولیه در نظر گرفته. در غیر این صورت، تمام آیتم های زیر مونتاژ خواهد شد به عنوان ماده خام درمان می شود.
apps/erpnext/erpnext/accounts/page/pos/pos.js +827,"Master data syncing, it might take some time",استاد همگام سازی داده های، ممکن است برخی از زمان
DocType: Material Request,Material Issue,شماره مواد
>>>>>>> ccaba6a395ce8e0526cc059982c83eddcdec9347
DocType: Hub Settings,Seller Description,فروشنده توضیحات
DocType: Employee Education,Qualification,صلاحیت
DocType: Item Price,Item Price,آیتم قیمت
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +48,Soap & Detergent,صابون و مواد شوینده
<<<<<<< HEAD
DocType: BOM,Show Items,نمایش آیتم ها
apps/erpnext/erpnext/schools/doctype/course_schedule/course_schedule.py +30,From Time cannot be greater than To Time.,از زمان نمی تواند بیشتر از به زمان.
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +36,Motion Picture & Video,فیلم و ویدیو
apps/erpnext/erpnext/buying/doctype/supplier_quotation/supplier_quotation_list.js +5,Ordered,مرتب
DocType: Salary Detail,Component,مولفه
DocType: Assessment Criteria,Assessment Criteria Group,معیارهای ارزیابی گروه
apps/erpnext/erpnext/accounts/doctype/asset/asset.py +72,Opening Accumulated Depreciation must be less than equal to {0},باز کردن استهلاک انباشته باید کمتر از برابر شود {0}
=======
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +36,Motion Picture & Video,فیلم و ویدیو
apps/erpnext/erpnext/buying/doctype/supplier_quotation/supplier_quotation_list.js +5,Ordered,مرتب
apps/erpnext/erpnext/accounts/doctype/asset/asset.py +70,Opening Accumulated Depreciation must be less than equal to {0},باز کردن استهلاک انباشته باید کمتر از برابر شود {0}
>>>>>>> ccaba6a395ce8e0526cc059982c83eddcdec9347
DocType: Warehouse,Warehouse Name,نام انبار
DocType: Naming Series,Select Transaction,انتخاب معامله
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +30,Please enter Approving Role or Approving User,لطفا تصویب نقش و یا تصویب کاربر وارد
DocType: Journal Entry,Write Off Entry,ارسال فعال ورود
DocType: BOM,Rate Of Materials Based On,نرخ مواد بر اساس
apps/erpnext/erpnext/support/page/support_analytics/support_analytics.js +21,Support Analtyics,Analtyics پشتیبانی
<<<<<<< HEAD
apps/erpnext/erpnext/hr/doctype/employee_attendance_tool/employee_attendance_tool.js +142,Uncheck all,همه موارد را از حالت انتخاب خارج کنید
=======
apps/erpnext/erpnext/hr/doctype/employee_attendance_tool/employee_attendance_tool.js +141,Uncheck all,همه موارد را از حالت انتخاب خارج کنید
apps/erpnext/erpnext/accounts/doctype/accounts_settings/accounts_settings.py +27,Company is missing in warehouses {0},شرکت در انبارها از دست رفته {0}
>>>>>>> ccaba6a395ce8e0526cc059982c83eddcdec9347
DocType: POS Profile,Terms and Conditions,شرایط و ضوابط
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +49,To Date should be within the Fiscal Year. Assuming To Date = {0},به روز باید در سال مالی باشد. با فرض به روز = {0}
DocType: Employee,"Here you can maintain height, weight, allergies, medical concerns etc",در اینجا شما می توانید قد، وزن، آلرژی ها، نگرانی های پزشکی و غیره حفظ
DocType: Leave Block List,Applies to Company,امر به شرکت
<<<<<<< HEAD
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +202,Cannot cancel because submitted Stock Entry {0} exists,نمی تواند به دلیل لغو ارائه سهام ورود {0} وجود دارد
DocType: Employee Loan,Disbursement Date,تاریخ پرداخت
apps/erpnext/erpnext/subscription/doctype/subscription/subscription.py +61,'Recipients' not specified,&quot;گیرندگان&quot; مشخص نشده اند
DocType: BOM Update Tool,Update latest price in all BOMs,به روز رسانی آخرین قیمت در تمام BOMs
DocType: Vehicle,Vehicle,وسیله نقلیه
DocType: Purchase Invoice,In Words,به عبارت
apps/erpnext/erpnext/hr/doctype/training_result/training_result.py +15,{0} must be submitted,{0} باید ارسال شود
DocType: POS Profile,Item Groups,گروه مورد
apps/erpnext/erpnext/hr/doctype/employee/employee.py +217,Today is {0}'s birthday!,امروز {0} تولد است!
=======
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +193,Cannot cancel because submitted Stock Entry {0} exists,نمی تواند به دلیل لغو ارائه سهام ورود {0} وجود دارد
DocType: Purchase Invoice,In Words,به عبارت
apps/erpnext/erpnext/hr/doctype/employee/employee.py +224,Today is {0}'s birthday!,امروز {0} تولد است!
>>>>>>> ccaba6a395ce8e0526cc059982c83eddcdec9347
DocType: Production Planning Tool,Material Request For Warehouse,درخواست مواد ذخیره سازی
DocType: Sales Order Item,For Production,برای تولید
DocType: Payment Request,payment_url,payment_url
DocType: Project Task,View Task,مشخصات کار
<<<<<<< HEAD
apps/erpnext/erpnext/crm/report/campaign_efficiency/campaign_efficiency.py +22,Opp/Lead %,OPP /٪ سرب
DocType: Material Request,MREQ-,MREQ-
,Asset Depreciations and Balances,Depreciations دارایی و تعادل
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +347,Amount {0} {1} transferred from {2} to {3},مقدار {0} {1} منتقل شده از {2} به {3}
DocType: Sales Invoice,Get Advances Received,دریافت پیشرفت های دریافتی
DocType: Email Digest,Add/Remove Recipients,اضافه کردن / حذف دریافت کنندگان
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +461,Transaction not allowed against stopped Production Order {0},معامله در برابر تولید متوقف مجاز ترتیب {0}
apps/erpnext/erpnext/accounts/doctype/fiscal_year/fiscal_year.js +19,"To set this Fiscal Year as Default, click on 'Set as Default'",برای تنظیم این سال مالی به عنوان پیش فرض، بر روی &quot;تنظیم به عنوان پیش فرض &#39;
apps/erpnext/erpnext/projects/doctype/project/project.py +200,Join,پیوستن
apps/erpnext/erpnext/stock/report/stock_projected_qty/stock_projected_qty.py +20,Shortage Qty,کمبود تعداد
apps/erpnext/erpnext/stock/doctype/item/item.py +651,Item variant {0} exists with same attributes,نوع مورد {0} با ویژگی های مشابه وجود دارد
DocType: Employee Loan,Repay from Salary,بازپرداخت از حقوق و دستمزد
DocType: Leave Application,LAP/,LAP /
apps/erpnext/erpnext/accounts/doctype/payment_request/payment_request.py +341,Requesting payment against {0} {1} for amount {2},درخواست پرداخت در مقابل {0} {1} برای مقدار {2}
DocType: Salary Slip,Salary Slip,لغزش حقوق و دستمزد
DocType: Lead,Lost Quotation,دیگر از دست داده
apps/erpnext/erpnext/utilities/user_progress.py +175,Student Batches,دسته دانشجویی
DocType: Pricing Rule,Margin Rate or Amount,نرخ حاشیه و یا مقدار
apps/erpnext/erpnext/stock/report/batch_item_expiry_status/batch_item_expiry_status.py +48,'To Date' is required,'تا تاریخ' مورد نیاز است
DocType: Packing Slip,"Generate packing slips for packages to be delivered. Used to notify package number, package contents and its weight.",تولید بسته بندی ورقه برای بسته تحویل داده می شود. مورد استفاده به اطلاع تعداد بسته، محتویات بسته و وزن آن است.
DocType: Sales Invoice Item,Sales Order Item,مورد سفارش فروش
DocType: Salary Slip,Payment Days,روز پرداخت
apps/erpnext/erpnext/stock/doctype/warehouse/warehouse.py +121,Warehouses with child nodes cannot be converted to ledger,انبارها با گره فرزند را نمی توان تبدیل به لجر
DocType: BOM,Manage cost of operations,مدیریت هزینه های عملیات
DocType: Notification Control,"When any of the checked transactions are ""Submitted"", an email pop-up automatically opened to send an email to the associated ""Contact"" in that transaction, with the transaction as an attachment. The user may or may not send the email.",هنگامی که هر یک از معاملات چک می &quot;فرستاده&quot;، یک ایمیل پاپ آپ به طور خودکار باز برای ارسال یک ایمیل به همراه &quot;تماس&quot; در آن معامله، با معامله به عنوان یک پیوست. کاربر ممکن است یا ممکن است ایمیل ارسال کنید.
apps/erpnext/erpnext/config/setup.py +14,Global Settings,تنظیمات جهانی
DocType: Assessment Result Detail,Assessment Result Detail,ارزیابی جزئیات نتیجه
DocType: Employee Education,Employee Education,آموزش و پرورش کارمند
apps/erpnext/erpnext/accounts/doctype/pos_profile/pos_profile.py +48,Duplicate item group found in the item group table,گروه مورد تکراری در جدول گروه مورد
apps/erpnext/erpnext/public/js/controllers/transaction.js +956,It is needed to fetch Item Details.,آن را به واکشی اطلاعات مورد نیاز است.
DocType: Salary Slip,Net Pay,پرداخت خالص
DocType: Account,Account,حساب
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +217,Serial No {0} has already been received,سریال بدون {0} در حال حاضر دریافت شده است
,Requested Items To Be Transferred,آیتم ها درخواست می شود منتقل
DocType: Expense Claim,Vehicle Log,ورود خودرو
DocType: Purchase Invoice,Recurring Id,تکرار کد
DocType: Customer,Sales Team Details,جزییات تیم فروش
apps/erpnext/erpnext/accounts/page/pos/pos.js +1340,Delete permanently?,به طور دائم حذف کنید؟
DocType: Expense Claim,Total Claimed Amount,مجموع مقدار ادعا
apps/erpnext/erpnext/config/crm.py +17,Potential opportunities for selling.,فرصت های بالقوه برای فروش.
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py +228,Invalid {0},نامعتبر {0}
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +81,Sick Leave,مرخصی استعلاجی
DocType: Email Digest,Email Digest,ایمیل خلاصه
DocType: Delivery Note,Billing Address Name,حسابداری نام آدرس
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +22,Department Stores,فروشگاه های گروه
,Item Delivery Date,مورد تاریخ تحویل
DocType: Warehouse,PIN,PIN
apps/erpnext/erpnext/setup/setup_wizard/sample_data.py +109,Setup your School in ERPNext,راه اندازی مدرسه خود را در ERPNext
DocType: Sales Invoice,Base Change Amount (Company Currency),پایه تغییر مقدار (شرکت ارز)
apps/erpnext/erpnext/stock/doctype/purchase_receipt/purchase_receipt.py +304,No accounting entries for the following warehouses,هیچ نوشته حسابداری برای انبار زیر
apps/erpnext/erpnext/projects/doctype/project/project.js +109,Save the document first.,ذخیره سند اول است.
DocType: Account,Chargeable,پرشدنی
